alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,productId,shopId
miliki-android-tvbox-svicloud-3s-3plus-3lite-3pro-versi-indonesia-3s,2023-08-27T02:22:58+07:00,,,hijaudaunwey,1,139,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/hijaudaunwe/miliki-android-tvbox-svicloud-3s-3plus-3lite-3pro-versi-indonesia-3s,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,19,0,0,0.0,Miliki Android Tvbox Svicloud 3S 3Plus 3Lite 3Pro Versi Indonesia - 3s,2062000,IDR,True,139,True,False,11374368640.0,16078695.0
tutup-kipas-angin-maspion-cover-depan,2019-09-21T05:35:41+07:00,,,PNTeknik,1,1,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/part-ac-mcuci/tutup-kipas-angin-maspion-cover-depan,False,0,False,False,False,5251111,Kipas Angin,https://www.tokopedia.com/part-ac-mcuci/etalase/kipas-angin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",13,0,16,14,16,2265,11,0,4.8,Tutup Kipas Angin Maspion / Cover Depan,15000,IDR,True,1,False,True,565313536.0,1646912.0
diskon-new-rokok-sobranie-cocktail-import-jepang,2023-08-27T02:14:11+07:00,,,kentangrebuss,3,10,120,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/diskon-new-rokok-sobranie-cocktail-import-jepang,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,79,0,0,0.0,Diskon New Rokok Sobranie Cocktail Import Jepang,466000,IDR,True,10,False,False,11374212311.0,16080380.0
penyedot-timah-desoldering-pump-solder-attractor-sucker-sedotan,2020-11-24T10:35:04+07:00,,,RTZ_store,1,94,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/rtzstores/penyedot-timah-desoldering-pump-solder-attractor-sucker-sedotan,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,1,1,1,162,1,0,5.0,Penyedot Timah Desoldering Pump Solder Attractor Sucker Sedotan,34400,IDR,True,94,False,True,1369121342.0,5235623.0
topi-komando-pamen-polri-pengasuh-biru-logo-tribrata-twist-halus,2023-10-16T19:28:29+07:00,,,Arfianti Hot Deals,1,134,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/arfiantihot-deals/topi-komando-pamen-polri-pengasuh-biru-logo-tribrata-twist-halus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,5,0,0,0.0,Topi Komando Pamen Polri Pengasuh Biru Logo Tribrata Twist Halus,134000,IDR,True,134,False,False,11852558422.0,16197919.0
ppieenca-durable-lab-teaching-tool-sterling-engine-model-stirling,2023-08-29T20:53:04+07:00,,,dominica Olshop1,1,11,1000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/dominica/ppieenca-durable-lab-teaching-tool-sterling-engine-model-stirling,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,34,0,0,0.0,Ppieenca Durable Lab Teaching Tool Sterling Engine Model Stirling,366000,IDR,True,11,False,False,11417746451.0,13164685.0
jaring-penutup-lubang-angin-anti-serangga-dan-nyamuk-penyaring-debu,2020-02-21T13:18:03+07:00,,,rendyshopt,5,100000,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/amyt/jaring-penutup-lubang-angin-anti-serangga-dan-nyamuk-penyaring-debu,False,0,False,False,False,18774752,Kawat nyamuk murah,https://www.tokopedia.com/amyt/etalase/kawat-nyamuk-murah,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1315,0,0,0.0,jaring penutup lubang angin anti serangga dan nyamuk penyaring debu,27500,IDR,True,100000,False,True,707665810.0,5698690.0
unik-sudah-ready-rta-gear-singel-koil-limited,2023-07-13T06:47:46+07:00,,,lolynaa,1,1985,980,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lolynaa/unik-sudah-ready-rta-gear-singel-koil-limited,False,0,False,False,False,31139961,Peralatan Masak,https://www.tokopedia.com/lolynaa/etalase/peralatan-masak,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,38,0,0,0.0,Unik sudah ready RTA GEAR singel koil Limited,99000,IDR,True,1985,False,False,10645504921.0,13210211.0
cover-dinamo-model-regency-tutup-depan-motor-kipas-regency,2022-04-05T04:47:40+07:00,,,SA grosir,1,91,120,GRAM,NEW,ACTIVE,https://www.tokopedia.com/sagrosir/cover-dinamo-model-regency-tutup-depan-motor-kipas-regency,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",4,0,9,5,9,885,3,0,5.0,COVER Dinamo Model Regency - Tutup Depan Motor Kipas Regency,17500,IDR,True,91,False,True,3444968224.0,3979624.0
pengunci-front-motor-cover-kipas-angin-grill-holder-sekai-12-16,2019-07-20T19:40:56+07:00,,,Arristha Service,1,2,30,GRAM,NEW,ACTIVE,https://www.tokopedia.com/arristhaos/pengunci-front-motor-cover-kipas-angin-grill-holder-sekai-12-16,False,0,False,False,False,8694821,Sparepart Kipas Angin,https://www.tokopedia.com/arristhaos/etalase/sparepart-kipas-angin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",20,4,23,20,23,1395,9,1,4.4,"Pengunci Front Motor Cover Kipas Angin Grill Holder Sekai 12"". 16""",15000,IDR,True,2,False,False,514638921.0,1989060.0
spesial-rokok-classmild-clasmild-clas-mild-12-batang-slop-10,2023-08-27T02:15:56+07:00,,,bakaranshop,1,1,600,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-rokok-classmild-clasmild-clas-mild-12-batang-slop-10,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,47,0,0,0.0,Spesial Rokok Classmild / Clasmild / Clas Mild 12 Batang / Slop (10,332000,IDR,True,1,False,False,11374241634.0,16080517.0
sarung-tutup-kipas-angin-motif-karakter-lucu-fan-cover-penutup-peva-random-159bc,2023-10-07T00:05:46+07:00,,,Ailive Store,1,3,50,GRAM,NEW,ACTIVE,https://www.tokopedia.com/ailivestore/sarung-tutup-kipas-angin-motif-karakter-lucu-fan-cover-penutup-peva-random-159bc,False,0,False,False,False,29019437,Dekorasi,https://www.tokopedia.com/ailivestore/etalase/dekorasi,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",80,0,141,81,100+,1560,55,0,4.9,Sarung Tutup Kipas Angin Motif Karakter Lucu Fan Cover Penutup Peva - RANDOM,2000,IDR,True,3,True,True,11767028349.0,252927.0
cover-fan-tutup-kipas-vkustom-chrome-vespa-sprint-primavera-s-lx,2021-07-24T17:34:17+07:00,,,Scoots Market,1,3,400,GRAM,NEW,ACTIVE,https://www.tokopedia.com/scootsmarket/cover-fan-tutup-kipas-vkustom-chrome-vespa-sprint-primavera-s-lx,False,0,False,False,False,34281422,Cover Fan SPINNER,https://www.tokopedia.com/scootsmarket/etalase/cover-fan-spinner,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",7,0,7,7,7,1437,5,1,5.0,Cover Fan Tutup Kipas Vkustom Chrome Vespa Sprint Primavera S LX,299000,IDR,True,3,False,True,2020577071.0,8160748.0
cover-fan-vespa-black,2021-08-24T23:32:15+07:00,,,scooter aja,1,5,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/scooteraja/cover-fan-vespa-black,False,0,False,False,False,30618683,Cover Fan Spinner,https://www.tokopedia.com/scooteraja/etalase/cover-fan-spinner,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",9,0,9,9,9,1244,9,0,5.0,cover fan vespa - black,500000,IDR,True,5,True,True,2102231303.0,6498881.0
busi-denso-iridium-grand-new-avanza-dual-vvti-veloz-sc16hr11-70585,2023-08-05T23:48:01+07:00,,,apellahu,1,296,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/apellahu/busi-denso-iridium-grand-new-avanza-dual-vvti-veloz-sc16hr11-70585,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,10,0,0,0.0,Busi Denso Iridium Grand New Avanza Dual Vvti Veloz Sc16Hr11 (70585),169000,IDR,True,296,False,False,11049033086.0,16074969.0
kipas-tangan-kipas-naga-kipas-dragon-jumbo-size,2023-02-12T23:36:41+07:00,,,TRANS SHOPPING,1,9999,150,GRAM,NEW,ACTIVE,https://www.tokopedia.com/transshopping/kipas-tangan-kipas-naga-kipas-dragon-jumbo-size,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,26,0,0,0.0,kipas tangan kipas naga kipas dragon jumbo size,72000,IDR,True,9999,False,False,7938097634.0,1249443.0
kipas-paddock-mini-kipas-mini-untuk-charger-supaya-tidak-panas,2022-02-05T21:16:28+07:00,,,s4shester,1,17,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/s4shester/kipas-paddock-mini-kipas-mini-untuk-charger-supaya-tidak-panas,False,0,False,False,False,30976396,Tamiya accs spare parts,https://www.tokopedia.com/s4shester/etalase/tamiya-accs-spare-parts,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",16,1,16,18,16,1238,12,0,5.0,Kipas Paddock Mini/ Kipas Mini untuk charger supaya tidak panas,98500,IDR,True,17,False,False,2880581504.0,13109500.0
duct-flange-6-inch-duct-spigot-6-inch-sock-flange-6-inch-konektor,2021-02-18T09:01:41+07:00,,,ARROWS Fan & Blower,1,10,1000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/arrowsfan/duct-flange-6-inch-duct-spigot-6-inch-sock-flange-6-inch-konektor,False,0,False,False,False,23009830,Accesories,https://www.tokopedia.com/arrowsfan/etalase/accesories,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",21,0,36,21,30+,1462,8,1,4.8,Duct Flange 6 inch Duct Spigot 6 inch Sock Flange 6 inch Konektor,165000,IDR,True,10,False,False,1610747288.0,7761078.0
tutup-cover-depan-kipas-angin-panasonic,2021-02-27T02:30:28+07:00,,,Sinar Abadi Aircon,1,5,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/sinarabadiaircon/tutup-cover-depan-kipas-angin-panasonic,False,0,False,False,False,26327230,Kipas Angin Panasonic KDK,https://www.tokopedia.com/sinarabadiaircon/etalase/kipas-angin-panasonic-kdk,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",24,0,28,25,28,1281,18,1,5.0,Tutup cover depan Kipas angin Panasonic,15000,IDR,True,5,False,False,1631879949.0,8984380.0
diskon-tembakau-rokok-kiloan-aroma-soerya-1-kg-linting-aroma-surya,2023-08-27T02:26:21+07:00,,,bakaranshop,1,1,1250,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-tembakau-rokok-kiloan-aroma-soerya-1-kg-linting-aroma-surya,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,12,0,0,0.0,Diskon Tembakau Rokok Kiloan Aroma Soerya (1 Kg) Linting Aroma Surya,276000,IDR,True,1,False,False,11374431976.0,16080517.0
tutup-cover-depan-dinamo-kipas-angin-miyako-type-1,2023-03-01T17:32:48+07:00,,,ACC_dot_COM,1,99,150,GRAM,NEW,ACTIVE,https://www.tokopedia.com/accdotco/tutup-cover-depan-dinamo-kipas-angin-miyako-type-1,False,0,False,False,False,25843143,Sparepart Kipas Angin,https://www.tokopedia.com/accdotco/etalase/sparepart-kipas-angin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,1,1,1,116,1,0,5.0,Tutup / Cover Depan Dinamo Kipas Angin Miyako (Type 1) ,15000,IDR,True,99,False,True,8234200640.0,5511788.0
miliki-cerutu-premium-don-agusto-cigar-bin-premium-ring-54,2023-08-27T02:21:22+07:00,,,bakaranshop,1,7,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-cerutu-premium-don-agusto-cigar-bin-premium-ring-54,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,22,0,0,0.0,Miliki Cerutu Premium Don Agusto Cigar Bin Premium Ring 54,1138000,IDR,True,7,False,False,11374339429.0,16080517.0
cover-fan-cover-kipas-fan-vespa-sprint-primavera-gts-lx-s-lxv-carbon,2020-11-18T07:26:29+07:00,,,Scooter Side Djakarta,1,2,1300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/scootersidedjakarta/cover-fan-cover-kipas-fan-vespa-sprint-primavera-gts-lx-s-lxv-carbon,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,1,2,1,843,1,0,5.0,Cover fan/cover kipas fan vespa sprint primavera gts lx s lxv carbon,635000,IDR,True,2,False,True,1352116220.0,1555281.0
plastik-grill-fan-jaring-pengaman-protector-proteksi-fan-kipas-enam-nol-mm,2019-02-16T13:56:09+07:00,,,indo-ware,1,17,10,GRAM,NEW,ACTIVE,https://www.tokopedia.com/indo-ware/plastik-grill-fan-jaring-pengaman-protector-proteksi-fan-kipas-enam-nol-mm,False,0,False,False,False,18094174,pendingin,https://www.tokopedia.com/indo-ware/etalase/pendingin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",62,1,423,63,250+,2839,25,5,4.9,plastik grill fan jaring pengaman protector proteksi fan kipas - enam nol mm,4000,IDR,True,17,True,False,409513895.0,588778.0
miliki-rokok-sampoerna-mild-mil-50-batang,2023-08-27T02:13:37+07:00,,,kentangrebuss,1,988,150,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/miliki-rokok-sampoerna-mild-mil-50-batang,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,28,0,0,0.0,Miliki Rokok Sampoerna Mild Mil 50 Batang,154000,IDR,True,988,False,False,11374203216.0,16080380.0
tutup-kipas-8x8-cm-ram-kipas-fan-8x8-cm-grill-kipas-cover-besi-kipas,2019-06-09T08:12:34+07:00,,,Solid Jaya Elektronik,1,99921,5,GRAM,NEW,ACTIVE,https://www.tokopedia.com/solidjayaelektro/tutup-kipas-8x8-cm-ram-kipas-fan-8x8-cm-grill-kipas-cover-besi-kipas,False,0,False,False,False,35006807,KIPAS -FAN,https://www.tokopedia.com/solidjayaelektro/etalase/kipas-fan,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",239,2,385,246,250+,2345,150,1,5.0,TUTUP KIPAS 8X8 CM RAM KIPAS FAN 8X8 CM GRILL KIPAS COVER BESI KIPAS,7000,IDR,True,99921,False,True,485326548.0,2969395.0
jaya-mandiri-catridge-dotmod-dotpod-nano-0-8-1-0-ohm,2023-11-02T16:52:48+07:00,,,Jaya Mandiri&#39;,1,24,20,GRAM,NEW,ACTIVE,https://www.tokopedia.com/jayaamandiri/jaya-mandiri-catridge-dotmod-dotpod-nano-0-8-1-0-ohm,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,11,0,0,0.0,[Jaya Mandiri'] Catridge Dotmod Dotpod Nano 0.8 / 1.0 Ohm,80000,IDR,True,24,False,False,12001692064.0,16548416.0
miliki-rokok-envio-kretek-12-murah,2023-08-27T02:18:59+07:00,,,kentangrebuss,1,299,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/miliki-rokok-envio-kretek-12-murah,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,11,0,0,0.0,Miliki Rokok Envio Kretek 12 Murah,187000,IDR,True,299,False,False,11374295912.0,16080380.0
